dstport,protocol,tag
59717,TCP,Staging
814,ICMP,Web
21355,IPv6,App3
540,ICMPv6,App1
32697,TCP,App1
50978,ICMPv6,App4
729,ESP,App3
8680,ICMPv6,SG-220
14296,IPv6,SG-106
209,IPv6,App2
52484,IPv6,App1
985,UDP,App1
462,ICMPv6,App4
686,OSPF,Prod
991,ICMPv6,Staging
34,TCP,Database
143,GRE,SG-222
1024,GRE,Web
853,IPv6,App2
50291,ESP,SG-732
609,GRE,App2
958,AH,Prod
22525,GRE,SG-427
169,TCP,App1
451,OSPF,App4
19566,ICMPv6,Staging
789,UDP,App4
17101,GRE,SG-264
45793,ICMP,Staging
150,TCP,App3
49724,OSPF,Test
234,OSPF,Staging
32544,TCP,Prod
87,ICMP,Dev
27115,GRE,SG-732
322,TCP,Prod
287,IPv6,SG-981
34842,ICMPv6,Database
254,ICMP,SG-194
134,ESP,Messaging
808,UDP,Cache
804,ICMPv6,App2
8913,TCP,Staging
63415,ICMPv6,SG-50
978,TCP,App4
45,GRE,App2
329,IPv6,Prod
491,ICMP,Test
602,GRE,Cache
54705,UDP,Dev
39472,TCP,Database
1010,GRE,SG-41
57742,IPv6,SG-18
102,ICMP,Cache
683,ICMP,SG-786
54514,TCP,Cache
123,IPv6,SG-491
26718,ESP,SG-289
1021,OSPF,Messaging
52781,IPv6,Cache
33473,OSPF,SG-231
643,AH,SG-24
37331,ICMP,SG-590
396,ESP,SG-17
949,UDP,Staging
452,ICMP,App2
619,ESP,Test
699,TCP,Staging
53770,IPv6,Web
637,UDP,Web
499,OSPF,Test
73,ESP,SG-163
814,IPv6,Prod
8586,ICMP,Web
37532,ICMP,App3
122,OSPF,Staging
43279,AH,App1
53687,OSPF,SG-262
12028,OSPF,App4
39116,IPv6,Cache
46410,GRE,Cache
604,ICMP,Prod
51,ICMPv6,SG-780
876,ESP,SG-189
52261,OSPF,SG-879
531,TCP,Dev
53790,OSPF,Prod
355,UDP,Staging
61284,AH,Staging
901,ESP,Database
56140,IPv6,Staging
52669,OSPF,SG-252
557,TCP,App4
585,GRE,Cache
50343,OSPF,Cache
17290,ESP,Web
35250,GRE,App3
442,ICMPv6,Database
605,GRE,App4
14529,IPv6,Dev
983,OSPF,SG-512
670,IPv6,App3
17881,UDP,SG-218
259,AH,Messaging
7383,ESP,SG-768
332,UDP,Dev
791,ICMP,Prod
722,ICMP,App2
906,UDP,Web
135,ICMPv6,SG-224
13387,GRE,Staging
978,ICMP,Dev
28436,ICMPv6,App1
53178,IPv6,Web
266,GRE,Test
931,IPv6,SG-3
32378,ICMPv6,SG-647
605,AH,SG-242
58980,GRE,Dev
241,ICMPv6,Prod
600,ESP,Prod
55145,ICMP,SG-944
872,ESP,Messaging
59315,OSPF,SG-278
54718,GRE,SG-969
602,TCP,Messaging
585,ICMPv6,Messaging
50166,ICMP,App3
47993,UDP,SG-301
459,TCP,Prod
407,TCP,Prod
11447,IPv6,App2
714,ESP,Messaging
57220,TCP,Prod
235,GRE,Cache
395,AH,Database
37273,ICMPv6,App3
614,AH,Messaging
30429,ESP,SG-451
29928,ESP,App2
479,GRE,App2
496,UDP,SG-389
744,IPv6,Prod
392,OSPF,Test
57888,OSPF,App3
538,TCP,Cache
433,ICMPv6,SG-136
56507,ICMP,SG-85
521,TCP,SG-798
9031,AH,Prod
54818,AH,Cache
579,TCP,App4
17541,IPv6,SG-611
546,IPv6,Staging
751,ICMPv6,Database
6220,AH,App4
18285,TCP,App4
48814,IPv6,App3
84,OSPF,App2
47325,AH,Staging
856,ESP,SG-6
62218,TCP,Cache
56881,UDP,SG-587
658,ESP,SG-997
28,GRE,SG-461
53760,UDP,App4
297,IPv6,Web
439,ICMPv6,App4
668,ICMP,App4
13015,TCP,Prod
67,GRE,Messaging
803,ICMPv6,App1
638,IPv6,Web
12171,ESP,App3
4,UDP,Dev
26256,ICMP,App1
703,TCP,SG-99
195,UDP,Dev
57706,IPv6,Cache
46005,ICMPv6,Cache
450,ICMPv6,Database
164,OSPF,SG-286
20614,UDP,SG-310
761,AH,App4
320,ICMPv6,SG-41
355,ICMPv6,App1
239,OSPF,SG-937
126,GRE,Cache
564,UDP,SG-47
47097,TCP,App1
301,UDP,SG-161
21302,ESP,Database
51178,GRE,App3
31001,TCP,Test
204,UDP,SG-91
18713,ICMPv6,Prod
31811,OSPF,Staging
27,ICMPv6,Cache
9215,ICMPv6,App4
10276,OSPF,Prod
541,GRE,Messaging
54348,UDP,App2
15121,ICMPv6,Prod
303,ICMPv6,SG-170
6848,IPv6,Test
212,UDP,App2
543,UDP,Prod
20,OSPF,SG-687
10026,ICMP,SG-355
683,IPv6,App1
645,OSPF,Test
442,IPv6,SG-15
59907,ICMPv6,App4
20266,TCP,App1
517,OSPF,Staging
42,AH,App2
406,AH,SG-527
5660,UDP,SG-146
24175,ICMP,Dev
2,UDP,App1
652,ESP,Prod
28450,OSPF,Dev
19,AH,SG-391
21180,AH,Cache
39,OSPF,Web
836,UDP,Messaging
629,GRE,SG-124
141,OSPF,Cache
307,ICMPv6,SG-169
45237,ICMPv6,SG-292
46841,ICMP,Web
753,TCP,Staging
50133,TCP,App1
123,OSPF,SG-688
50591,IPv6,Cache
48427,TCP,Dev
435,TCP,SG-648
898,TCP,Messaging
982,GRE,App1
896,IPv6,SG-413
30372,ESP,App4
58674,OSPF,App1
639,ESP,Messaging
743,GRE,App3
528,OSPF,Prod
35025,TCP,Web
37603,UDP,Prod
234,UDP,SG-638
165,GRE,App3
931,ICMPv6,Cache
657,IPv6,App2
60781,UDP,App1
66,IPv6,SG-2
252,AH,Cache
23202,IPv6,App2
372,IPv6,Prod
46146,OSPF,Cache
34055,OSPF,Cache
641,OSPF,Dev
433,TCP,SG-897
745,UDP,SG-768
51543,ESP,Prod
3034,ICMPv6,Dev
522,AH,Staging
24242,OSPF,SG-536
647,OSPF,Prod
44599,IPv6,Prod
430,GRE,Cache
536,ESP,Staging
534,AH,Messaging
14621,GRE,Prod
984,UDP,App3
294,IPv6,App1
680,IPv6,Dev
31003,OSPF,SG-505
34744,IPv6,Dev
58058,IPv6,Dev
38891,TCP,Web
671,OSPF,SG-758
45397,AH,SG-231
20721,TCP,Test
42548,ICMP,App1
918,TCP,Cache
832,OSPF,App1
15096,IPv6,Test
19030,OSPF,Cache
280,GRE,App1
49707,UDP,Web
54814,ICMP,App1
48890,OSPF,App4
2291,ICMPv6,Test
734,TCP,Messaging
8745,TCP,Database
7192,UDP,App2
719,TCP,Prod
36166,TCP,Cache
32547,UDP,Dev
358,GRE,Messaging
897,ICMP,SG-903
660,GRE,Database
100,AH,Staging
53861,GRE,Cache
28551,TCP,App3
408,OSPF,Web
909,GRE,Staging
551,TCP,Test
41,UDP,Messaging
690,ICMP,Cache
694,TCP,App1
52622,OSPF,Test
133,ICMPv6,Test
848,ESP,Messaging
58750,TCP,Dev
924,OSPF,Prod
366,ESP,SG-269
230,ESP,App2
17063,ESP,Cache
48612,UDP,App2
36841,TCP,SG-415
129,IPv6,Web
18,ICMP,Prod
46012,UDP,SG-786
9921,OSPF,SG-16
49187,GRE,Web
256,GRE,Database
336,IPv6,App2
410,IPv6,SG-700
82,TCP,Dev
11359,UDP,Messaging
658,OSPF,Messaging
2702,ICMP,SG-155
15477,GRE,App1
61218,TCP,SG-675
34849,ESP,Web
44,OSPF,SG-71
746,ICMPv6,Web
62462,GRE,Prod
382,TCP,Staging
17539,UDP,App3
818,OSPF,SG-377
776,IPv6,Web
53589,GRE,SG-781
790,AH,SG-952
38874,OSPF,Messaging
34892,ICMPv6,Web
26704,ESP,App1
50687,OSPF,Cache
304,OSPF,SG-633
96,ICMP,SG-288
30214,ICMPv6,SG-796
41456,UDP,App2
6437,UDP,App2
57619,OSPF,Staging
555,ICMPv6,SG-771
442,TCP,App3
7682,UDP,App2
23319,IPv6,SG-115
674,ICMPv6,Prod
57328,TCP,Prod
21225,IPv6,Staging
22276,ICMP,App1
809,ICMPv6,SG-829
2121,OSPF,Cache
229,ICMP,Web
22523,TCP,App3
21743,GRE,App4
781,TCP,Staging
231,OSPF,App3
375,TCP,Prod
15825,ICMPv6,Web
41706,GRE,SG-941
834,GRE,App1
91,AH,Cache
227,IPv6,Cache
1007,OSPF,SG-858
14370,OSPF,Cache
689,IPv6,Dev
35718,ESP,Staging
605,ESP,SG-412
913,ICMP,SG-475
485,OSPF,Database
365,AH,Dev
69,TCP,Database
1290,UDP,Test
942,IPv6,Dev
47731,OSPF,SG-334
5892,ICMP,Cache
584,GRE,SG-153
21455,AH,SG-180
4908,ESP,Prod
18181,ESP,Test
50250,GRE,App1
21577,OSPF,App2
10814,UDP,App1
20483,AH,App4
405,TCP,App3
8671,UDP,App3
631,IPv6,Test
49500,AH,SG-816
565,OSPF,Cache
353,UDP,Messaging
927,ESP,SG-347
30102,UDP,Staging
40638,UDP,Prod
14401,TCP,Messaging
330,UDP,App1
38223,AH,Web
17905,UDP,SG-995
61287,IPv6,Test
57856,ICMP,SG-970
48,TCP,Test
3021,ICMP,Staging
62813,OSPF,Prod
306,TCP,App4
64742,IPv6,App4
50467,TCP,Prod
59396,ICMPv6,SG-440
559,TCP,Messaging
302,ICMP,App1
50263,ICMPv6,App2
665,OSPF,App4
667,ICMPv6,Prod
558,ESP,Dev
975,TCP,SG-690
175,AH,Database
44330,ICMPv6,App2
1285,UDP,App4
673,ICMPv6,Staging
97,IPv6,SG-382
639,GRE,App1
55,IPv6,SG-417
696,UDP,Prod
57004,UDP,Messaging
41,ICMPv6,Cache
60,ESP,App4
27518,OSPF,Cache
64828,ICMP,Database
16973,UDP,Messaging
369,ICMPv6,Prod
37233,ESP,App4
37693,TCP,SG-450
29469,OSPF,Prod
169,UDP,Dev
26387,OSPF,SG-362
120,TCP,App4
595,OSPF,Test
11941,TCP,App2
58170,OSPF,SG-974
19784,IPv6,Staging
266,ESP,App3
54472,UDP,SG-80
275,ICMPv6,SG-577
636,IPv6,App2
925,GRE,App3
44919,ESP,Dev
3498,ICMPv6,Cache
21735,ICMPv6,App4
993,IPv6,Prod
437,ICMPv6,App1
43353,GRE,App2
18088,IPv6,App4
55775,ICMP,App2
969,ICMPv6,App1
52245,ICMP,App4
224,TCP,Cache
50340,TCP,SG-71
565,AH,Prod
5680,ICMP,App1
547,GRE,App1
40439,ICMP,Prod
43288,UDP,Staging
10542,ICMP,Prod
616,ICMPv6,Web
233,UDP,SG-399
255,TCP,Prod
49527,UDP,App2
242,AH,App1
42859,ESP,Test
493,UDP,Prod
31178,UDP,Test
16673,ESP,Cache
1428,ESP,Test
28152,ICMP,Database
242,UDP,Messaging
816,AH,Test
53825,OSPF,App4
800,AH,Web
7149,IPv6,Database
572,ICMPv6,SG-48
48679,OSPF,Staging
5141,OSPF,Dev
1018,UDP,Messaging
60042,UDP,SG-270
811,IPv6,App3
51813,ICMPv6,Cache
13087,ESP,App2
18281,UDP,App2
35,ICMPv6,SG-876
936,OSPF,SG-611
447,OSPF,App3
23125,ICMP,Dev
51116,ESP,SG-963
366,GRE,Cache
53607,GRE,SG-55
534,IPv6,Staging
699,UDP,Cache
858,ICMPv6,App2
4837,ICMPv6,Cache
54771,AH,Messaging
850,ESP,App4
22903,ICMPv6,App3
994,GRE,Web
933,ICMPv6,App2
62871,IPv6,App4
421,GRE,Database
62398,AH,Cache
54182,IPv6,SG-519
65121,TCP,App3
984,ESP,Cache
62071,ICMP,App4
7159,ESP,Prod
20158,UDP,App3
931,TCP,App4
28162,IPv6,SG-740
59689,ESP,App2
37955,ESP,SG-39
953,ICMP,Messaging
132,ESP,SG-840
715,ESP,Dev
259,OSPF,Web
40675,AH,Cache
7366,AH,App4
22048,ICMP,App3
834,IPv6,App4
911,GRE,Prod
34583,OSPF,App1
31271,IPv6,App3
63632,GRE,App3
18022,ICMP,App3
20972,ICMP,SG-45
61387,ESP,Dev
11914,IPv6,Cache
830,OSPF,Test
63553,OSPF,App4
18522,ICMP,Prod
440,OSPF,SG-625
678,ICMP,SG-692
35094,OSPF,App4
155,ICMPv6,SG-841
60179,AH,App3
531,IPv6,App2
27672,ESP,App4
533,ESP,Test
17,UDP,Web
843,AH,Staging
229,IPv6,Prod
3200,IPv6,Messaging
10460,UDP,Test
48596,ICMP,Cache
159,ICMPv6,App4
52548,ESP,Staging
64145,OSPF,Test
51,UDP,App2
27957,IPv6,Web
846,ICMP,App2
26607,GRE,Cache
32259,ICMPv6,Messaging
9716,ICMPv6,App3
606,AH,Dev
21683,ESP,App3
740,AH,App4
15787,GRE,SG-383
23228,ESP,Staging
38450,UDP,App3
76,AH,Messaging
630,UDP,Dev
4370,TCP,Messaging
51335,OSPF,App1
49106,GRE,Messaging
57511,TCP,SG-984
108,UDP,Dev
170,UDP,Web
855,ESP,Messaging
1335,ICMP,App3
36016,ESP,SG-681
50690,IPv6,SG-50
418,GRE,Prod
434,ICMP,SG-280
909,ICMPv6,Test
55995,UDP,Staging
6007,IPv6,Database
566,UDP,App4
142,TCP,Test
39888,TCP,Dev
125,AH,Messaging
648,GRE,App3
675,TCP,App2
61312,AH,Cache
51511,IPv6,SG-623
15406,OSPF,SG-805
630,ICMPv6,App1
52,ESP,Messaging
8721,UDP,Staging
731,UDP,Test
577,TCP,Database
121,ESP,Cache
161,IPv6,App1
46428,TCP,Web
962,ICMPv6,App1
58516,GRE,SG-691
451,TCP,Web
58746,ICMP,Staging
46916,ICMPv6,App4
741,GRE,SG-333
775,OSPF,App1
11044,OSPF,SG-926
3659,ICMPv6,SG-318
95,TCP,Dev
132,GRE,Test
46678,GRE,Database
46056,ICMPv6,SG-182
367,ESP,Web
13923,UDP,Dev
54685,IPv6,App1
405,AH,Prod
149,GRE,SG-705
10471,UDP,Messaging
38042,TCP,App4
422,GRE,Dev
121,ICMPv6,Prod
682,ICMP,Prod
52401,ICMP,SG-25
48046,ICMPv6,SG-537
35917,ESP,Web
22016,ESP,Staging
165,UDP,Cache
49024,AH,App4
677,UDP,Prod
57011,ESP,Messaging
140,GRE,Test
65128,ICMPv6,Web
53984,UDP,App4
63370,IPv6,SG-519
453,ESP,Prod
741,ESP,App3
36347,TCP,Cache
61639,UDP,Staging
916,TCP,App2
56027,ESP,SG-682
677,GRE,Test
280,TCP,App1
351,IPv6,Messaging
49481,OSPF,App4
857,ESP,App4
592,OSPF,Staging
41799,UDP,SG-626
15505,GRE,SG-898
929,AH,Database
136,UDP,App2
45804,AH,Messaging
59820,OSPF,App1
902,ICMP,App1
952,UDP,App3
821,TCP,SG-137
807,ICMP,Test
384,UDP,Database
27247,OSPF,SG-427
179,TCP,Messaging
13489,ICMP,Messaging
157,TCP,Messaging
21471,OSPF,App4
18628,ICMP,SG-12
31904,UDP,App2
908,GRE,Dev
565,GRE,Web
54682,ICMPv6,SG-141
32084,TCP,Prod
587,ICMPv6,Staging
736,OSPF,App4
686,AH,SG-41
31826,OSPF,Staging
52671,ESP,App4
61430,UDP,Dev
277,ESP,SG-935
24157,AH,SG-430
125,IPv6,Prod
964,ICMP,SG-821
143,ICMP,App2
885,ICMP,Database
52202,OSPF,Dev
117,IPv6,Cache
789,AH,Dev
64490,UDP,Dev
59080,ICMPv6,Messaging
41045,ICMP,App2
903,OSPF,SG-936
774,ICMPv6,SG-871
38731,ICMPv6,SG-184
65040,UDP,Test
610,ICMPv6,SG-519
376,ESP,SG-914
4985,AH,SG-31
25441,ESP,App2
65493,UDP,Prod
145,IPv6,SG-451
290,ESP,SG-232
613,UDP,SG-468
811,ESP,Test
62306,TCP,App4
175,IPv6,App2
775,ICMPv6,Database
277,OSPF,App1
24908,AH,SG-691
562,TCP,App1
743,IPv6,App3
340,UDP,Messaging
58463,UDP,Prod
62432,GRE,App1
20702,ICMPv6,Prod
8736,ICMPv6,Dev
505,ICMPv6,Database
975,UDP,Prod
49535,OSPF,App4
5415,IPv6,Web
5382,OSPF,Dev
518,AH,App4
843,ESP,Staging
2302,IPv6,Prod
515,GRE,SG-733
7951,AH,Dev
37,ESP,Database
584,TCP,App4
69,AH,SG-349
51196,ICMPv6,Staging
361,ICMP,Web
14939,ICMP,App1
57622,ESP,Database
24851,ICMP,Web
330,IPv6,SG-94
63551,TCP,App1
206,GRE,Staging
50086,TCP,Prod
516,UDP,SG-40
303,AH,SG-255
7489,OSPF,SG-689
6641,GRE,App1
28759,UDP,SG-334
27419,GRE,Prod
414,ICMPv6,App4
9227,IPv6,SG-827
520,ESP,Database
859,GRE,SG-378
52993,ESP,Dev
147,ICMP,Dev
31165,AH,App1
5395,GRE,Database
194,ESP,SG-800
904,AH,Dev
294,UDP,Prod
28206,IPv6,SG-747
458,AH,App4
749,IPv6,SG-684
54442,OSPF,Database
11515,ICMPv6,Prod
30995,ESP,SG-517
51058,ESP,App3
12819,ICMPv6,Cache
323,AH,SG-98
988,ESP,SG-952
52043,IPv6,App1
50975,OSPF,SG-640
20199,OSPF,Database
706,AH,App1
366,OSPF,SG-508
36242,ICMP,Web
275,GRE,App1
745,ICMPv6,Messaging
656,AH,Staging
802,UDP,App4
40476,TCP,Prod
56678,OSPF,Staging
52806,AH,SG-194
23522,TCP,App3
165,TCP,Cache
607,ICMPv6,App2
334,ESP,App3
64,AH,SG-65
325,UDP,Staging
801,ICMPv6,App1
45433,AH,SG-138
995,GRE,Messaging
508,GRE,App2
36696,TCP,Prod
26310,OSPF,Staging
54640,UDP,App1
37769,UDP,Dev
718,TCP,App1
747,TCP,SG-156
829,TCP,App3
713,AH,Dev
188,AH,App3
20959,ICMP,Database
891,TCP,App3
16718,ICMP,SG-852
50062,OSPF,App1
192,ESP,Web
304,UDP,Prod
57184,UDP,App1
312,GRE,Staging
752,OSPF,Prod
679,ICMPv6,Database
48323,ICMP,Staging
141,AH,Prod
39692,IPv6,SG-929
733,AH,SG-266
254,ICMPv6,Dev
635,ICMPv6,Web
137,ICMPv6,SG-4
13906,IPv6,App1
22930,UDP,App3
236,IPv6,App1
64982,IPv6,SG-177
7727,ICMP,Dev
294,OSPF,App2
15088,UDP,App1
22,IPv6,Database
1009,ESP,SG-638
19034,ICMPv6,Web
713,ICMPv6,SG-348
13986,ICMPv6,SG-978
764,OSPF,Messaging
289,IPv6,Prod
506,ICMP,Staging
56686,ESP,Messaging
541,ICMP,Cache
385,ESP,App3
588,UDP,Test
61577,ICMP,Dev
1000,AH,SG-645
30758,ICMP,Staging
14,AH,Staging
430,AH,Web
669,ESP,Dev
737,UDP,SG-248
234,ICMPv6,Staging
319,AH,Test
60213,ICMPv6,App4
868,OSPF,SG-426
863,ICMP,App2
60607,UDP,App1
153,ESP,Test
55947,IPv6,SG-333
29402,ICMPv6,Dev
27108,IPv6,Test
58396,IPv6,App1
64738,AH,App2
38,ESP,App2
11700,UDP,Messaging
254,ESP,Database
55,UDP,Staging
684,TCP,SG-218
148,ESP,SG-96
9668,ESP,Cache
59294,IPv6,App4
87,TCP,Prod
56412,IPv6,App4
706,ESP,Messaging
31625,ICMP,SG-935
773,GRE,SG-940
567,ICMP,App3
505,OSPF,Staging
57374,IPv6,Prod
60412,ESP,Staging
20661,GRE,Test
6243,GRE,SG-349
209,OSPF,Test
872,GRE,App2
227,ICMPv6,SG-512
53209,TCP,Staging
31,ESP,App4
285,GRE,Test
920,ESP,Dev
24376,TCP,App4
56945,GRE,App2
60425,ESP,Dev
295,TCP,SG-441
33268,ICMP,Messaging
41042,IPv6,App4
54,AH,Test
5,AH,Staging
608,GRE,SG-275
57258,OSPF,Dev
56763,IPv6,Database
743,OSPF,Messaging
43183,IPv6,Test
89,ESP,Test
273,IPv6,Test
37,ICMP,Web
712,ICMP,Messaging
503,IPv6,App2
870,OSPF,Prod
61493,IPv6,SG-612
58424,IPv6,Dev
201,ICMPv6,SG-903
447,AH,Database
52716,AH,Messaging
125,ICMP,SG-462
50374,IPv6,App2
178,ICMPv6,Prod
52604,UDP,SG-939
28311,GRE,Cache
40669,GRE,Database
401,UDP,SG-755
16210,ESP,App2
49334,OSPF,App4
81,UDP,Dev
11,GRE,Cache
910,AH,Web
5356,GRE,SG-461
42,GRE,App4
63280,ICMPv6,App4
44209,ICMPv6,Cache
31963,ICMP,Messaging
47109,IPv6,Dev
50871,UDP,App3
13254,AH,Prod
4547,TCP,SG-892
898,IPv6,Messaging
49346,AH,SG-79
17644,OSPF,App4
917,ICMPv6,SG-96
58200,TCP,SG-509
789,ESP,SG-331
41236,IPv6,Database
478,OSPF,Test
923,ICMPv6,SG-313
741,TCP,SG-847
37333,AH,App2
617,ESP,App3
201,ESP,Messaging
677,TCP,Prod
877,GRE,Dev
49531,TCP,Database
39227,TCP,Cache
345,IPv6,Cache
553,OSPF,Messaging
50797,GRE,Cache
596,IPv6,SG-597
39485,TCP,App1
630,ICMP,SG-984
460,UDP,Database
917,UDP,SG-580
48420,OSPF,Cache
100,ESP,Cache
63452,ICMP,SG-22
50736,ICMPv6,Dev
854,AH,SG-348
318,OSPF,SG-571
48615,TCP,App3
54884,OSPF,SG-211
497,ICMP,SG-624
29340,AH,App4
54585,GRE,App1
37529,TCP,App1
278,TCP,App4
797,OSPF,App1
738,GRE,SG-606
25584,OSPF,Web
397,TCP,SG-556
22081,IPv6,Web
9729,ICMPv6,Web
381,AH,SG-586
7447,TCP,App3
358,ICMPv6,Prod
37288,GRE,SG-861
12987,IPv6,Cache
43655,AH,Staging
5790,IPv6,App3
51686,AH,Messaging
59151,UDP,Web
1441,IPv6,SG-126
266,AH,Database
47881,AH,SG-155
334,TCP,Test
46490,TCP,Messaging
380,ICMP,Staging
519,ICMPv6,App4
896,OSPF,Dev
57701,TCP,Messaging
40358,UDP,Staging
826,ICMPv6,SG-117
705,GRE,SG-364
5054,IPv6,Messaging
8336,AH,SG-393
785,ICMP,App3
54757,UDP,SG-715
684,OSPF,Cache
478,IPv6,App4
60998,AH,SG-919
841,ESP,Test
517,TCP,SG-578
1023,IPv6,Dev
713,ESP,Staging
25194,IPv6,App2
54964,OSPF,App2
61120,TCP,App2
788,IPv6,Staging
17156,GRE,SG-907
38441,ICMP,Messaging
749,ICMPv6,Messaging
49181,GRE,Cache
18305,OSPF,Staging
25965,UDP,App4
243,TCP,Staging
1012,UDP,App4
53202,OSPF,Cache
61313,ICMPv6,App3
257,TCP,SG-594
62375,ICMP,Web
56339,UDP,App1
648,AH,Prod
19696,ICMP,SG-491
763,AH,SG-640
51893,UDP,Web
63490,IPv6,SG-547
199,ESP,Dev
856,OSPF,Messaging
104,OSPF,Messaging
640,GRE,Prod
49962,IPv6,Dev
373,OSPF,Prod
56165,ESP,App1
25038,GRE,Test
641,GRE,SG-893
284,UDP,App4
281,TCP,SG-28
578,AH,SG-938
12448,GRE,Web
22416,OSPF,Prod
303,GRE,SG-968
16018,ICMPv6,Database
9218,TCP,Prod
193,OSPF,SG-655
819,ICMPv6,App2
687,TCP,App4
27953,GRE,SG-566
30588,IPv6,SG-390
941,UDP,SG-75
17,OSPF,SG-146
19222,ICMPv6,Database
953,ICMPv6,Test
61375,OSPF,SG-743
825,ESP,SG-609
31776,ICMPv6,Web
41808,UDP,Database
11774,OSPF,Web
59257,ICMP,Web
8848,GRE,Test
6552,GRE,SG-140
935,TCP,Dev
32374,UDP,Staging
9816,OSPF,Web
235,UDP,App4
24,ICMPv6,App4
742,TCP,Prod
704,IPv6,SG-389
243,ESP,Cache
920,GRE,Prod
13115,ICMPv6,SG-169
63322,IPv6,SG-657
24,TCP,App4
15708,ICMPv6,Staging
705,OSPF,App2
268,GRE,SG-802
245,GRE,SG-612
479,IPv6,Test
788,ICMPv6,Cache
345,ESP,App4
88,ESP,Web
50568,GRE,Messaging
2484,ICMPv6,Prod
26933,GRE,App3
25165,UDP,App4
27784,UDP,Database
184,TCP,Dev
14069,TCP,Messaging
701,AH,App2
32857,IPv6,SG-863
46189,IPv6,Database
59472,ICMP,App3
772,GRE,SG-878
14922,ICMP,Messaging
52003,IPv6,Dev
972,AH,SG-507
783,ICMP,App2
251,AH,App2
54840,GRE,Database
366,ICMPv6,Staging
2353,ESP,App1
37125,ESP,App2
61715,IPv6,Test
56681,AH,Staging
234,ICMP,Prod
295,ESP,Test
62127,GRE,App2
233,ICMP,SG-429
827,OSPF,App3
214,OSPF,SG-331
986,ESP,Staging
15896,ICMP,SG-280
643,ESP,App1
47930,TCP,Cache
624,ICMPv6,SG-197
40061,IPv6,Test
234,AH,App2
165,ICMP,SG-491
814,ICMPv6,Test
747,AH,App1
30,ESP,SG-457
819,GRE,Prod
52908,UDP,App4
14883,ESP,Staging
513,ICMP,Cache
120,ICMP,SG-368
506,ESP,SG-159
526,UDP,Dev
228,ESP,App3
52184,AH,SG-967
61259,AH,App2
54378,ICMP,Test
10147,OSPF,Dev
527,IPv6,Dev
400,UDP,SG-452
773,AH,Test
221,ICMPv6,Messaging
52830,ICMP,SG-579
478,ICMPv6,SG-153
63279,AH,Staging
1512,IPv6,Dev
518,GRE,Database
758,TCP,App3
40890,AH,SG-905
883,ESP,App2
727,ESP,SG-575
51806,OSPF,App2
14658,ESP,Database
35938,UDP,SG-871
34011,IPv6,App2
30616,ICMP,App2
51388,GRE,Cache
16914,ICMP,Test
989,ESP,App2
573,UDP,SG-492
58539,GRE,SG-355
24230,ICMPv6,Staging
50561,ICMP,SG-668
44966,TCP,SG-173
160,ICMP,SG-185
53463,ICMP,App1
64407,UDP,SG-478
767,ESP,Prod
62878,UDP,Cache
8487,GRE,App2
56,GRE,Prod
854,TCP,SG-439
16725,ICMP,SG-541
287,ICMPv6,SG-409
617,ICMP,Prod
57671,OSPF,SG-94
45633,GRE,SG-843
65202,UDP,Test
40769,OSPF,Database
664,ICMP,Database
871,TCP,Cache
919,ESP,Test
48553,UDP,Dev
16390,UDP,Database
674,TCP,SG-403
833,ESP,SG-556
344,UDP,Test
761,TCP,Web
937,UDP,SG-980
20319,AH,Test
147,OSPF,Staging
44805,ESP,Cache
2769,AH,Web
61422,ICMPv6,Web
59425,OSPF,Messaging
535,ICMP,Test
42286,IPv6,App2
8045,GRE,Database
859,AH,SG-873
131,OSPF,Staging
65420,IPv6,App3
56949,ICMP,SG-117
609,AH,Dev
16826,GRE,SG-503
643,TCP,Cache
1012,ICMPv6,SG-375
19597,UDP,Staging
947,TCP,SG-189
31037,TCP,Cache
60517,ESP,SG-144
433,GRE,App3
109,ICMPv6,Staging
34022,OSPF,Cache
549,UDP,App2
54624,UDP,SG-512
17,ICMPv6,Prod
56296,AH,SG-176
8829,OSPF,SG-773
7004,OSPF,Database
21521,ESP,App2
39884,ESP,Web
41276,GRE,Prod
1004,UDP,Messaging
40800,ESP,Prod
7546,GRE,Prod
963,ICMPv6,App3
9436,ESP,App4
444,UDP,SG-181
48471,OSPF,Dev
907,IPv6,Prod
979,ICMPv6,App3
179,IPv6,Database
49242,AH,SG-845
483,ICMP,App1
31462,GRE,Staging
58988,AH,App4
38598,ESP,Messaging
26347,TCP,Database
301,ESP,Staging
823,ICMP,Staging
51181,TCP,Prod
25785,GRE,Cache
666,ICMP,Dev
59280,OSPF,Dev
65356,IPv6,Dev
18069,GRE,App3
696,GRE,Web
444,ESP,Test
37089,UDP,Cache
728,GRE,App1
668,AH,Database
8817,OSPF,Cache
42471,IPv6,SG-419
44017,ESP,App3
187,AH,Cache
31650,TCP,Database
360,OSPF,Test
545,ICMP,SG-141
255,AH,SG-95
8193,ICMPv6,Cache
881,ICMPv6,App3
22049,ESP,Database
122,TCP,Cache
900,OSPF,App3
275,UDP,SG-767
45797,OSPF,SG-731
20781,ICMPv6,Test
509,ESP,Prod
474,TCP,Messaging
997,TCP,SG-170
323,GRE,SG-796
56011,GRE,Cache
62015,IPv6,Staging
61238,AH,SG-426
41399,ICMPv6,App2
919,TCP,Staging
916,UDP,SG-592
568,IPv6,App2
730,ESP,SG-167
47206,ICMPv6,App2
468,TCP,SG-715
