Port,Protocol,Count
7315,UDP,1
25558,AH,1
700,AH,10
86,IPv6,15
833,AH,10
783,IPv6,6
650,IPv6,5
174,ICMPv6,11
49646,AH,1
63108,ICMP,1
26578,IPv6,1
51825,AH,1
966,AH,9
30375,AH,1
62259,TCP,1
169,OSPF,4
42848,TCP,1
22747,IPv6,1
27261,ICMP,1
50626,AH,1
16007,GRE,1
85,IPv6,9
701,AH,6
782,IPv6,12
173,ICMPv6,11
45464,UDP,1
967,AH,5
168,OSPF,6
834,AH,9
50281,TCP,1
1009,ICMP,13
28171,ESP,1
59782,ICMPv6,1
24843,UDP,1
785,IPv6,11
88,IPv6,6
47780,ICMP,1
490,TCP,10
652,IPv6,4
835,AH,6
702,AH,13
61648,ESP,1
968,AH,14
34309,TCP,1
50099,ICMPv6,2
1008,ICMP,10
13903,TCP,1
16785,UDP,1
60815,UDP,1
27033,ICMPv6,1
784,IPv6,7
87,IPv6,5
651,IPv6,13
480,UDP,13
491,TCP,9
51085,GRE,1
1007,ICMP,5
15321,UDP,1
969,AH,12
179,ICMPv6,8
703,AH,7
836,AH,7
50142,UDP,1
654,IPv6,9
51034,ICMPv6,1
271,ICMP,13
481,UDP,15
492,TCP,7
50724,GRE,1
787,IPv6,12
41808,IPv6,1
521,IPv6,9
51642,IPv6,1
178,ICMPv6,15
1006,ICMP,6
62992,AH,1
62388,TCP,2
704,AH,9
62377,UDP,1
837,AH,10
60765,OSPF,1
35566,OSPF,1
44864,ESP,1
53558,OSPF,1
89,IPv6,8
22618,IPv6,1
51166,ICMPv6,1
54621,OSPF,1
270,ICMP,8
41004,ESP,1
38991,AH,1
360,TCP,8
482,UDP,9
493,TCP,7
520,IPv6,11
62061,OSPF,1
653,IPv6,5
786,IPv6,6
177,ICMPv6,15
1005,ICMP,14
838,AH,10
26871,ESP,1
34428,UDP,1
705,AH,6
23778,UDP,1
52497,ICMPv6,2
63392,OSPF,1
42622,ICMP,1
930,GRE,8
41895,UDP,1
28175,ESP,1
140,ICMP,7
523,IPv6,11
273,ICMP,11
494,TCP,8
656,IPv6,6
483,UDP,17
789,IPv6,12
51294,ICMPv6,1
361,TCP,8
350,UDP,7
64140,ESP,1
12473,AH,1
839,AH,6
706,AH,12
950,ESP,14
28848,IPv6,1
64562,ICMP,1
59979,TCP,1
931,GRE,9
43773,GRE,1
522,IPv6,12
272,ICMP,15
655,IPv6,16
351,UDP,11
362,TCP,7
40063,ESP,1
495,TCP,13
484,UDP,13
11578,OSPF,1
34112,ICMPv6,1
788,IPv6,10
60330,AH,1
707,AH,10
951,ESP,4
932,GRE,9
57439,UDP,1
29532,ICMP,1
485,UDP,5
496,TCP,10
7573,UDP,1
230,TCP,14
525,IPv6,16
352,UDP,11
363,TCP,5
40062,ESP,1
56109,UDP,1
708,AH,5
65043,IPv6,1
658,IPv6,10
56180,OSPF,1
142,ICMP,14
952,ESP,8
275,ICMP,13
800,GRE,4
933,GRE,10
35442,ICMPv6,1
63322,TCP,1
52360,ICMPv6,1
52480,OSPF,1
54750,OSPF,1
353,UDP,11
364,TCP,10
497,TCP,9
141,ICMP,7
486,UDP,7
231,TCP,9
524,IPv6,18
220,UDP,11
31809,TCP,1
657,IPv6,10
54939,UDP,1
19038,TCP,1
5759,GRE,1
64642,UDP,1
709,AH,8
820,ESP,11
274,ICMP,4
64775,UDP,1
953,ESP,17
62828,GRE,1
801,GRE,7
934,GRE,11
34039,GRE,1
29305,ICMPv6,1
57312,TCP,1
936,GRE,14
35362,GRE,1
221,UDP,8
232,TCP,9
365,TCP,9
354,UDP,7
58899,UDP,1
954,ESP,11
144,ICMP,9
277,ICMP,6
527,IPv6,8
498,TCP,8
487,UDP,9
821,ESP,14
64949,IPv6,1
802,GRE,12
53552,OSPF,1
935,GRE,19
29484,GRE,1
38070,ICMPv6,1
804,GRE,5
937,GRE,12
63313,UDP,1
55928,ICMP,1
222,UDP,12
233,TCP,7
34116,ICMPv6,1
100,TCP,10
56408,IPv6,1
34300,TCP,1
38731,AH,1
58898,UDP,1
822,ESP,8
955,ESP,7
526,IPv6,5
276,ICMP,14
659,IPv6,14
366,TCP,8
355,UDP,8
46175,AH,1
499,TCP,8
488,UDP,10
143,ICMP,14
28710,IPv6,1
803,GRE,14
59844,TCP,1
805,GRE,13
938,GRE,13
101,TCP,7
56249,TCP,1
45010,OSPF,1
823,ESP,11
956,ESP,4
146,ICMP,9
51954,AH,1
279,ICMP,14
489,UDP,9
32818,ICMPv6,1
529,IPv6,9
234,TCP,7
367,TCP,7
223,UDP,8
356,UDP,11
9840,UDP,1
33658,IPv6,1
65477,ESP,1
806,GRE,8
939,GRE,8
58767,UDP,1
58512,TCP,1
4829,TCP,1
9473,ESP,1
51291,ICMPv6,1
824,ESP,13
278,ICMP,15
957,ESP,12
368,TCP,11
357,UDP,13
145,ICMP,10
224,UDP,10
528,IPv6,10
8812,IPv6,1
235,TCP,4
102,TCP,9
28541,UDP,1
57358,ICMP,1
7139,ICMPv6,1
57437,UDP,1
54922,UDP,1
61092,ICMP,1
60685,GRE,1
807,GRE,8
17447,OSPF,1
9240,AH,1
37937,OSPF,1
28779,TCP,1
7760,IPv6,1
148,ICMP,8
825,ESP,13
369,TCP,11
225,UDP,6
236,TCP,22
358,UDP,8
103,TCP,9
55754,ESP,1
958,ESP,10
14826,ICMPv6,1
808,GRE,7
57473,ICMP,1
14516,AH,1
56802,GRE,1
14160,UDP,1
51907,GRE,1
54669,GRE,1
21284,OSPF,1
359,UDP,8
53358,ESP,1
147,ICMP,4
226,UDP,10
237,TCP,12
104,TCP,7
58760,TCP,1
10253,ICMP,1
826,ESP,7
959,ESP,11
55509,AH,1
61093,ICMP,1
809,GRE,11
54535,GRE,1
60503,ICMPv6,1
13411,GRE,1
7891,IPv6,1
58008,AH,1
34574,ICMP,1
5989,ICMPv6,1
227,UDP,10
238,TCP,12
105,TCP,7
40496,ICMPv6,1
57909,AH,1
12341,GRE,1
65355,AH,1
827,ESP,11
26816,GRE,1
48904,UDP,1
43951,OSPF,1
149,ICMP,14
228,UDP,10
239,TCP,8
58101,GRE,1
56223,UDP,1
106,TCP,6
53866,TCP,1
40364,ICMPv6,1
57055,ESP,1
41071,IPv6,1
828,ESP,12
41560,ICMPv6,1
36124,IPv6,1
62953,GRE,1
58438,OSPF,1
52319,ICMP,1
64158,AH,1
54926,UDP,1
229,UDP,5
107,TCP,10
65174,IPv6,1
40494,ICMPv6,1
22050,AH,1
29463,ESP,1
55036,TCP,1
53727,UDP,1
829,ESP,8
31195,TCP,1
55819,ICMPv6,1
27223,ICMP,1
55035,TCP,1
19849,OSPF,1
14460,IPv6,1
54925,UDP,1
108,TCP,12
10469,UDP,1
3688,ICMP,1
51329,UDP,1
39681,UDP,1
57722,IPv6,1
45906,ESP,1
54617,ICMPv6,1
43834,ICMPv6,1
109,TCP,10
63269,ICMPv6,1
36309,AH,1
59336,AH,1
57379,ICMPv6,1
62956,GRE,1
63361,ICMP,1
32960,GRE,1
64028,AH,1
20570,IPv6,1
5064,UDP,1
64272,ESP,1
36931,TCP,1
35513,ICMP,1
180,ICMPv6,11
64582,OSPF,1
19641,GRE,1
171,OSPF,3
15023,ICMP,1
31893,GRE,1
51757,IPv6,1
3768,UDP,1
51374,ICMP,1
59463,AH,1
61952,OSPF,1
42807,UDP,1
61055,TCP,1
52822,IPv6,1
57900,AH,1
60578,ESP,1
7272,OSPF,1
35735,TCP,1
64280,AH,1
54569,AH,1
170,OSPF,13
65209,ESP,1
56094,GRE,1
62241,UDP,1
21640,IPv6,1
48721,OSPF,1
59766,OSPF,1
53539,OSPF,1
50174,ICMP,1
43838,ICMPv6,1
970,AH,11
62984,AH,1
13948,TCP,1
47598,ESP,1
62373,UDP,1
173,OSPF,12
90,IPv6,9
18166,IPv6,1
57104,OSPF,1
51901,GRE,1
55632,AH,1
17319,OSPF,1
62250,TCP,1
971,AH,9
49994,ESP,1
17378,GRE,1
15288,ICMP,1
172,OSPF,10
32864,AH,1
56492,TCP,1
55990,GRE,1
61471,IPv6,1
3763,UDP,1
184,ICMPv6,11
92,IPv6,12
50917,ICMPv6,1
45138,ICMPv6,1
52136,GRE,1
972,AH,13
47840,TCP,1
175,OSPF,7
6085,ICMPv6,1
32070,OSPF,1
1024,ICMP,12
61832,ICMPv6,1
34318,ICMP,1
38937,GRE,1
29704,UDP,1
42304,ESP,1
49392,UDP,1
50123,UDP,1
10,AH,11
973,AH,13
45578,TCP,1
62854,AH,1
840,AH,12
10280,OSPF,1
183,ICMPv6,11
58431,OSPF,1
174,OSPF,11
91,IPv6,10
36926,UDP,1
1023,ICMP,14
63386,OSPF,1
44833,ESP,1
9670,OSPF,1
791,IPv6,12
42729,ICMP,1
974,AH,9
11,AH,10
841,AH,15
1021,ICMP,12
62722,AH,1
182,ICMPv6,5
94,IPv6,12
47533,ICMPv6,1
60628,OSPF,1
3588,ICMPv6,1
1022,ICMP,6
57197,AH,1
177,OSPF,8
36927,UDP,1
46934,IPv6,1
16482,ICMP,1
51017,ICMPv6,1
52287,ESP,1
790,IPv6,14
22284,GRE,1
12,AH,8
842,AH,9
54438,AH,1
181,ICMPv6,6
1020,ICMP,10
975,AH,9
93,IPv6,14
53984,UDP,1
49971,GRE,1
176,OSPF,13
54682,ESP,1
53546,ICMPv6,1
53108,AH,1
30280,IPv6,1
49574,IPv6,1
660,IPv6,15
13,AH,12
96,IPv6,6
976,AH,10
710,AH,9
793,IPv6,5
843,AH,4
8534,TCP,1
49745,AH,1
188,ICMPv6,10
179,OSPF,11
25702,ICMPv6,1
9854,UDP,1
792,IPv6,14
14,AH,10
711,AH,8
17258,ESP,1
844,AH,12
19524,ESP,1
51762,IPv6,1
95,IPv6,9
54877,OSPF,1
54744,OSPF,1
187,ICMPv6,12
977,AH,15
178,OSPF,15
48790,ESP,1
40667,UDP,1
49927,OSPF,1
15,AH,17
795,IPv6,10
712,AH,8
98,IPv6,16
662,IPv6,17
186,ICMPv6,11
978,AH,11
845,AH,9
53542,OSPF,1
50992,ESP,1
16,AH,13
46930,IPv6,1
63318,TCP,1
97,IPv6,10
794,IPv6,7
661,IPv6,9
185,ICMPv6,9
490,UDP,11
3628,UDP,1
846,AH,6
713,AH,4
979,AH,9
58571,ICMPv6,1
61048,TCP,1
64809,IPv6,1
49874,AH,1
17,AH,8
60804,UDP,1
58507,TCP,1
281,ICMP,6
531,IPv6,11
797,IPv6,11
664,IPv6,15
491,UDP,11
21344,UDP,1
23741,UDP,1
61503,ESP,1
847,AH,9
714,AH,10
16479,ICMP,1
18,AH,10
796,IPv6,8
50749,AH,1
99,IPv6,14
492,UDP,9
280,ICMP,9
530,IPv6,6
663,IPv6,11
370,TCP,12
45480,ICMP,1
715,AH,11
848,AH,7
18159,IPv6,1
16300,TCP,1
61035,UDP,1
1019,ICMP,16
940,GRE,7
19,AH,9
50263,UDP,1
59772,ICMPv6,1
41214,GRE,1
59829,UDP,1
533,IPv6,8
283,ICMP,13
666,IPv6,9
61749,GRE,1
960,ESP,9
150,ICMP,8
371,TCP,6
360,UDP,7
799,IPv6,10
493,UDP,13
400,IPv6,6
49314,IPv6,1
849,AH,13
51461,UDP,1
1018,ICMP,12
716,AH,9
23610,UDP,1
50730,ESP,1
941,GRE,15
19062,TCP,1
19051,UDP,1
665,IPv6,6
494,UDP,16
282,ICMP,9
58442,ICMPv6,1
361,UDP,12
372,TCP,5
798,IPv6,8
532,IPv6,12
189,ICMPv6,6
717,AH,12
1017,ICMP,12
961,ESP,8
3576,OSPF,1
9604,TCP,1
40403,UDP,1
942,GRE,9
42397,IPv6,1
29760,ICMP,1
52471,OSPF,1
27879,IPv6,1
30708,TCP,1
402,IPv6,13
152,ICMP,14
373,TCP,11
362,UDP,12
535,IPv6,11
62537,IPv6,1
495,UDP,14
668,IPv6,10
240,TCP,12
38161,OSPF,1
7083,ESP,1
718,AH,14
962,ESP,12
285,ICMP,12
943,GRE,12
35665,OSPF,1
61338,IPv6,1
6251,UDP,1
810,GRE,7
65299,IPv6,1
25177,UDP,1
59304,GRE,1
45075,AH,1
151,ICMP,12
496,UDP,10
284,ICMP,14
534,IPv6,12
401,IPv6,12
667,IPv6,10
241,TCP,8
374,TCP,13
363,UDP,9
230,UDP,11
31818,ICMP,1
719,AH,9
62021,ICMP,1
26299,ICMP,1
830,ESP,13
963,ESP,7
9235,AH,1
811,GRE,16
944,GRE,9
42619,OSPF,1
364,UDP,9
375,TCP,12
497,UDP,6
242,TCP,5
404,IPv6,8
231,UDP,14
51151,ICMPv6,1
4029,IPv6,1
10943,AH,1
34655,UDP,1
537,IPv6,7
287,ICMP,9
1178,OSPF,1
62022,ICMP,1
831,ESP,12
964,ESP,5
154,ICMP,11
812,GRE,7
945,GRE,15
59702,TCP,1
63353,ICMP,1
947,GRE,8
45077,AH,1
35400,OSPF,1
232,UDP,7
243,TCP,6
365,UDP,11
376,TCP,10
110,TCP,11
64264,ESP,1
58414,ICMP,1
403,IPv6,8
536,IPv6,11
49319,IPv6,1
965,ESP,11
64641,TCP,1
34798,TCP,1
669,IPv6,6
43891,ESP,1
153,ICMP,10
498,UDP,6
40703,IPv6,1
832,ESP,7
286,ICMP,8
55159,UDP,1
42755,ICMPv6,1
59745,ICMP,1
813,GRE,8
60727,ICMP,1
946,GRE,13
40586,ICMP,1
64378,GRE,1
59963,TCP,1
27875,IPv6,1
57433,TCP,1
815,GRE,13
62835,ESP,1
948,GRE,12
51277,OSPF,1
233,UDP,10
244,TCP,10
54716,ICMP,1
111,TCP,9
100,UDP,10
56368,TCP,1
34021,ESP,1
45375,OSPF,1
33904,GRE,1
833,ESP,10
966,ESP,12
32555,IPv6,1
289,ICMP,9
406,IPv6,12
156,ICMP,13
377,TCP,6
700,ESP,8
539,IPv6,9
366,UDP,5
32917,ICMPv6,1
499,UDP,14
814,GRE,9
56806,GRE,1
59875,ICMP,1
57688,UDP,1
35234,AH,1
59951,UDP,1
35593,GRE,1
816,GRE,11
949,GRE,7
101,UDP,12
112,TCP,6
10472,TCP,1
26978,ESP,1
32989,ESP,1
56146,ICMP,1
701,ESP,12
834,ESP,9
967,ESP,10
155,ICMP,11
405,IPv6,9
288,ICMP,10
538,IPv6,9
53672,OSPF,1
245,TCP,11
234,UDP,9
367,UDP,11
378,TCP,13
57477,ICMP,1
24957,TCP,1
817,GRE,12
9188,IPv6,1
702,ESP,12
835,ESP,7
968,ESP,13
158,ICMP,11
379,TCP,11
368,UDP,12
8573,ICMP,1
246,TCP,15
408,IPv6,22
235,UDP,13
58104,GRE,1
113,TCP,6
102,UDP,11
9220,ESP,1
44174,OSPF,1
65168,IPv6,1
57435,TCP,1
818,GRE,9
58888,UDP,1
58543,ICMP,1
12111,AH,1
30459,ESP,1
26031,ICMP,1
32121,UDP,1
157,ICMP,9
703,ESP,8
836,ESP,7
59025,IPv6,1
236,UDP,4
369,UDP,14
247,TCP,13
103,UDP,8
114,TCP,10
407,IPv6,9
11960,IPv6,1
59454,ESP,1
42746,OSPF,1
969,ESP,14
59820,UDP,1
819,GRE,4
61330,IPv6,1
12239,AH,1
36092,UDP,1
65510,OSPF,1
30202,ESP,1
61816,OSPF,1
704,ESP,12
53711,UDP,1
248,TCP,8
237,UDP,14
104,UDP,10
115,TCP,11
10242,ICMP,1
837,ESP,9
57684,TCP,1
12057,IPv6,1
33121,ICMP,1
58372,ESP,1
57711,IPv6,1
52818,IPv6,1
54967,ICMP,1
32189,ICMP,1
58795,ICMP,1
159,ICMP,10
59629,OSPF,1
409,IPv6,7
249,TCP,16
238,UDP,5
116,TCP,8
105,UDP,6
838,ESP,11
705,ESP,6
5727,OSPF,1
13094,TCP,1
9555,OSPF,2
63078,AH,1
14862,GRE,1
36094,UDP,1
52644,UDP,1
58240,ESP,1
64589,ICMPv6,1
14322,IPv6,1
1678,IPv6,1
1295,ICMP,1
239,UDP,6
117,TCP,8
106,UDP,7
22060,AH,1
47729,TCP,1
706,ESP,11
839,ESP,9
58429,OSPF,1
57542,UDP,1
33123,ICMP,1
57713,IPv6,1
27079,ESP,1
58374,ESP,1
50128,TCP,1
107,UDP,9
118,TCP,6
58883,TCP,1
37515,AH,1
61466,IPv6,1
707,ESP,12
55311,IPv6,1
35213,GRE,1
24894,OSPF,1
16195,AH,1
64583,ICMPv6,1
59271,IPv6,1
58481,GRE,1
62493,UDP,1
119,TCP,7
108,UDP,14
708,ESP,14
9074,IPv6,1
30598,ESP,1
11003,GRE,1
109,UDP,7
23563,OSPF,1
10148,ICMPv6,1
40365,OSPF,1
709,ESP,11
40232,OSPF,1
53716,UDP,1
62810,GRE,1
11664,TCP,1
52305,ICMP,1
58258,AH,1
181,OSPF,14
64240,GRE,1
3435,ICMP,1
11021,ESP,1
40160,GRE,1
9125,AH,1
53979,UDP,1
38810,GRE,1
55314,IPv6,1
8284,GRE,1
49288,TCP,1
64770,TCP,1
180,OSPF,7
16197,AH,1
54089,TCP,1
13437,AH,1
8497,ICMPv6,1
63123,ICMPv6,1
27449,UDP,1
40367,OSPF,1
49858,GRE,1
14299,TCP,1
55573,IPv6,1
37922,ICMP,1
2915,ESP,1
16430,TCP,1
62173,OSPF,1
192,ICMPv6,7
4723,TCP,1
980,AH,11
62374,TCP,1
54728,OSPF,1
56081,GRE,1
183,OSPF,13
14888,ESP,1
49857,GRE,1
61298,UDP,1
50032,ICMP,1
14327,IPv6,1
191,ICMPv6,8
50729,AH,1
182,OSPF,11
981,AH,5
52254,GRE,1
54110,IPv6,1
3128,GRE,1
39697,UDP,1
49856,GRE,1
11006,GRE,1
57281,GRE,1
50376,UDP,1
58121,AH,1
190,ICMPv6,12
982,AH,13
45257,ICMPv6,1
17367,GRE,1
185,OSPF,12
47987,TCP,1
60547,GRE,1
20292,TCP,1
52941,IPv6,1
52252,GRE,1
53225,AH,1
62041,OSPF,1
20,AH,12
983,AH,10
28019,ESP,1
850,AH,9
53583,GRE,1
1,TCP,18
184,OSPF,9
34329,ICMP,1
2059,GRE,1
58381,AH,1
20323,IPv6,1
49691,IPv6,1
52775,UDP,1
56021,OSPF,1
984,AH,7
21,AH,8
1245,UDP,1
52124,GRE,1
196,ICMPv6,8
851,AH,9
18335,AH,1
2,TCP,9
37048,TCP,1
187,OSPF,17
49690,IPv6,1
2443,UDP,1
20294,TCP,1
44113,UDP,1
54520,GRE,1
25666,AH,1
2589,TCP,1
22,AH,12
985,AH,15
852,AH,13
195,ICMPv6,12
4588,GRE,1
52125,GRE,1
55570,IPv6,1
3,TCP,11
23001,AH,1
186,OSPF,4
63074,AH,1
46456,ICMPv6,1
57484,OSPF,1
15493,TCP,1
670,IPv6,15
15800,GRE,1
49560,IPv6,1
52946,IPv6,1
23,AH,7
853,AH,13
60561,ESP,1
720,AH,9
986,AH,9
45233,ICMP,1
4,TCP,9
194,ICMPv6,14
23880,UDP,1
20600,GRE,1
48847,OSPF,1
189,OSPF,13
50549,IPv6,1
18635,OSPF,1
48852,ICMPv6,1
38369,UDP,1
24,AH,14
64573,OSPF,1
60754,ICMPv6,2
987,AH,15
721,AH,11
854,AH,7
5,TCP,6
193,ICMPv6,4
52256,GRE,1
38817,GRE,1
188,OSPF,7
53229,AH,1
54670,ESP,1
4981,TCP,1
901,ICMPv6,8
25,AH,7
722,AH,5
54731,OSPF,1
855,AH,10
672,IPv6,8
6,TCP,11
988,AH,7
64889,UDP,1
44548,IPv6,1
18813,UDP,1
671,IPv6,14
902,ICMPv6,8
26,AH,7
49430,IPv6,1
723,AH,6
51277,ICMPv6,1
7,TCP,7
25352,IPv6,1
53497,AH,1
199,ICMPv6,9
989,AH,6
856,AH,11
64768,TCP,1
36718,ICMP,1
903,ICMPv6,10
27,AH,14
51147,ICMPv6,1
8,TCP,9
291,ICMP,15
541,IPv6,13
674,IPv6,9
27098,AH,1
52030,AH,1
6018,TCP,1
24153,IPv6,1
198,ICMPv6,7
64503,TCP,2
857,AH,5
724,AH,13
61626,ESP,1
51000,OSPF,1
43628,GRE,1
9879,TCP,1
52296,AH,1
904,ICMPv6,8
28,AH,9
64109,GRE,1
9,TCP,4
540,IPv6,11
290,ICMP,14
673,IPv6,12
380,TCP,9
21355,UDP,1
197,ICMPv6,9
46328,OSPF,1
858,AH,10
725,AH,8
53662,OSPF,1
64108,GRE,1
64637,TCP,1
950,GRE,11
42958,TCP,1
18944,UDP,1
54692,AH,1
53184,IPv6,1
25357,IPv6,1
29,AH,7
4837,UDP,1
49928,ICMPv6,1
59815,UDP,1
24952,UDP,1
676,IPv6,6
160,ICMP,8
970,ESP,5
293,ICMP,15
410,IPv6,17
543,IPv6,9
370,UDP,7
381,TCP,11
51620,IPv6,1
58117,ESP,1
3506,UDP,1
28473,ICMPv6,1
726,AH,13
859,AH,10
951,GRE,10
51139,OSPF,1
2319,TCP,1
65326,ESP,1
19174,UDP,1
292,ICMP,8
25785,ESP,1
971,ESP,12
371,UDP,17
382,TCP,15
23253,ESP,1
542,IPv6,8
675,IPv6,14
51371,ICMP,1
61623,ESP,1
727,AH,13
34539,UDP,1
952,GRE,7
41755,TCP,1
162,ICMP,7
412,IPv6,10
295,ICMP,4
545,IPv6,7
28599,OSPF,1
678,IPv6,10
250,TCP,4
383,TCP,7
372,UDP,5
61604,GRE,1
52469,OSPF,1
728,AH,13
972,ESP,10
820,GRE,1
953,GRE,15
49883,AH,1
10,ESP,11
900,ICMPv6,6
42148,IPv6,1
57490,OSPF,1
294,ICMP,9
544,IPv6,8
677,IPv6,6
373,UDP,11
384,TCP,9
43641,ESP,1
161,ICMP,15
251,TCP,14
240,UDP,12
411,IPv6,5
50832,GRE,1
729,AH,7
840,ESP,6
973,ESP,8
45580,TCP,1
954,GRE,19
59949,UDP,1
821,GRE,14
64508,TCP,1
50992,AH,1
11,ESP,10
45088,AH,1
63165,GRE,1
59601,ICMP,1
385,TCP,9
414,IPv6,11
547,IPv6,7
241,UDP,9
374,UDP,15
252,TCP,5
56006,ICMP,1
58113,ESP,1
62496,TCP,1
45922,AH,1
41078,IPv6,1
841,ESP,8
164,ICMP,13
974,ESP,10
297,ICMP,8
822,GRE,8
955,GRE,13
35420,ICMPv6,1
59821,TCP,1
12,ESP,4
386,TCP,9
375,UDP,19
413,IPv6,9
163,ICMP,9
34212,OSPF,1
253,TCP,8
242,UDP,6
546,IPv6,11
19705,ICMPv6,1
679,IPv6,9
120,TCP,5
64893,TCP,1
42685,GRE,1
296,ICMP,14
842,ESP,5
975,ESP,12
60846,ICMP,1
823,GRE,5
50196,OSPF,1
956,GRE,10
55016,UDP,1
13,ESP,4
33214,TCP,1
958,GRE,18
387,TCP,9
254,TCP,12
376,UDP,14
243,UDP,14
121,TCP,15
110,UDP,12
44671,IPv6,1
976,ESP,13
40285,GRE,1
9361,ESP,1
26046,ICMP,1
166,ICMP,11
299,ICMP,8
416,IPv6,11
549,IPv6,12
40714,IPv6,1
710,ESP,12
843,ESP,6
61328,IPv6,1
57206,ICMP,1
824,GRE,8
53507,ICMP,1
64498,GRE,1
57427,TCP,1
957,GRE,10
59865,ICMP,1
55015,UDP,1
40238,ICMPv6,1
14,ESP,8
6848,GRE,1
826,GRE,8
959,GRE,9
40059,AH,1
244,UDP,8
255,TCP,11
122,TCP,15
111,UDP,3
64252,ESP,1
415,IPv6,9
62526,IPv6,1
45388,OSPF,1
54416,ESP,1
844,ESP,9
13699,AH,1
977,ESP,5
23625,UDP,1
32005,UDP,1
298,ICMP,14
548,IPv6,11
19805,ICMP,1
711,ESP,11
388,TCP,6
377,UDP,12
165,ICMP,8
36610,OSPF,1
43827,OSPF,1
57205,ICMP,1
825,GRE,6
15,ESP,7
33155,ICMPv6,1
53219,ESP,1
905,ICMPv6,7
38974,AH,1
44852,AH,1
50730,AH,1
57177,ESP,1
827,GRE,7
63698,TCP,1
38791,IPv6,1
123,TCP,13
112,UDP,8
54704,ICMP,1
712,ESP,13
845,ESP,5
978,ESP,9
168,ICMP,8
31826,ICMP,1
256,TCP,7
418,IPv6,16
389,TCP,14
378,UDP,9
245,UDP,6
57849,IPv6,1
9344,GRE,1
906,ICMPv6,5
16,ESP,8
41483,GRE,1
7598,UDP,1
59687,GRE,1
828,GRE,6
34165,ESP,1
56946,ESP,1
713,ESP,13
846,ESP,12
979,ESP,6
417,IPv6,11
379,UDP,6
167,ICMP,14
246,UDP,4
257,TCP,17
113,UDP,11
124,TCP,6
62146,ICMP,1
57045,ESP,1
17,ESP,18
907,ICMPv6,4
37775,AH,1
44854,AH,1
29770,ICMP,1
829,GRE,10
54706,ICMP,1
37943,OSPF,1
56004,ICMP,1
38175,OSPF,1
56814,ESP,1
58877,UDP,1
34674,TCP,1
51930,AH,1
714,ESP,11
847,ESP,6
258,TCP,10
247,UDP,11
125,TCP,12
26389,UDP,1
114,UDP,10
3280,AH,1
59310,ESP,1
18,ESP,12
908,ICMPv6,15
59953,TCP,1
32714,GRE,1
12232,AH,1
56215,UDP,1
715,ESP,3
169,ICMP,7
248,UDP,9
53791,OSPF,2
259,TCP,10
126,TCP,8
115,UDP,7
419,IPv6,9
19,ESP,9
848,ESP,10
909,ICMPv6,9
57679,UDP,1
60719,ICMP,1
33560,UDP,1
53039,IPv6,1
62966,AH,1
64442,ICMPv6,1
62700,AH,1
53843,TCP,1
249,UDP,4
127,TCP,11
116,UDP,10
59625,ICMPv6,1
716,ESP,7
849,ESP,14
57228,ICMPv6,1
57672,TCP,1
60660,GRE,1
33734,IPv6,1
50114,TCP,1
62168,OSPF,1
61814,ICMPv6,1
26005,ICMP,1
10049,AH,1
56029,ICMPv6,1
117,UDP,15
128,TCP,7
33060,ESP,1
31878,GRE,1
51226,ICMP,2
63242,ICMPv6,1
27719,IPv6,1
717,ESP,7
13593,IPv6,1
8198,AH,1
40466,OSPF,1
63983,IPv6,1
25157,TCP,1
5614,ICMPv6,1
129,TCP,8
118,UDP,11
41231,AH,1
3826,IPv6,1
35460,ESP,1
718,ESP,4
31295,UDP,1
57663,UDP,1
64565,OSPF,1
64445,ICMPv6,1
64312,ICMPv6,1
56932,ESP,1
49712,ESP,1
50026,ICMP,1
26211,UDP,1
119,UDP,8
58860,UDP,1
58210,GRE,1
60123,IPv6,2
59263,IPv6,1
58476,GRE,1
63102,OSPF,1
50409,IPv6,1
719,ESP,11
58547,OSPF,1
55432,IPv6,1
35751,ICMP,1
3261,GRE,1
3394,GRE,1
62837,AH,1
7360,TCP,1
191,OSPF,10
52505,UDP,1
1739,AH,1
54729,ICMPv6,1
28873,UDP,1
51439,UDP,1
29639,ICMPv6,1
35972,TCP,1
31464,IPv6,1
55566,IPv6,1
55848,GRE,1
60125,IPv6,1
1394,TCP,1
29010,IPv6,1
190,OSPF,13
10796,UDP,1
6322,IPv6,1
63691,TCP,1
49957,GRE,1
35974,TCP,1
56019,OSPF,1
990,AH,11
14973,AH,1
55434,IPv6,1
27849,IPv6,1
46403,ICMP,1
63030,GRE,1
58246,AH,1
1553,IPv6,1
193,OSPF,10
54859,ICMPv6,1
3447,ICMP,1
54103,IPv6,1
26002,ICMP,1
47734,ICMP,1
9362,GRE,1
61324,IPv6,1
39960,IPv6,1
63692,TCP,1
63721,IPv6,1
63681,UDP,1
63297,GRE,1
52637,UDP,1
39212,OSPF,1
192,OSPF,13
991,AH,8
12671,GRE,1
38015,OSPF,1
19610,AH,1
60932,TCP,1
12431,ESP,1
45243,ICMPv6,1
51867,IPv6,1
992,AH,10
62351,UDP,1
15042,GRE,1
195,OSPF,8
12853,ICMP,1
55089,ICMPv6,1
1007,TCP,11
17162,IPv6,1
55695,IPv6,1
38252,ICMP,1
14373,TCP,1
17345,AH,1
23796,OSPF,1
49728,AH,1
30,AH,10
860,AH,8
31460,IPv6,1
993,AH,8
51692,UDP,1
1008,TCP,2
194,OSPF,11
51734,IPv6,1
